1632800710878,9.7
1632800711870,9.6
1632800712878,9.6
1632800713882,9.5
1632800714873,9.4
1632800715881,9.3
1632800716873,9.6
1632800717879,9.9
1632800718871,10.1
1632800719878,10.2
1632800720870,10.3
1632800721876,10.5
1632800722868,10.6
1632800723876,10.7
1632800724867,10.8
1632800725869,10.9
1632800726870,10.9
1632800727870,11.0
1632800728872,11.0
1632800729864,11.0
1632800730871,11.0
1632800731873,11.1
1632800732865,11.1
1632800733866,11.1
1632800734867,11.1
1632800735858,11.1
1632800736865,11.1
1632800737867,11.1
1632800738869,11.1
1632800739860,11.1
1632800740867,11.1
1632800741858,11.2
1632800742866,11.2
1632800743858,11.2
1632800744865,11.2
1632800745857,11.1
1632800746858,11.2
1632800747860,11.2
1632800748853,11.2
1632800749860,11.2
1632800750852,11.2
1632800751859,11.2
1632800752851,11.1
1632800753858,11.2
1632800754851,11.2
1632800755851,11.2
1632800756856,11.2
1632800757848,11.1
1632800758855,11.2
1632800759847,11.2
1632800760853,11.2
1632800761845,11.2
1632800762853,11.2
1632800763845,11.2
1632800764852,11.2
1632800765844,11.2
1632800766852,11.2
1632800767844,11.2
1632800768851,11.2
1632800769843,11.2
1632800770850,11.1
1632800771842,10.9
1632800772849,10.6
1632800773840,10.4
1632800774847,10.1
1632800775839,10.0
1632800776847,9.9
1632800777839,9.7
1632800778844,9.6
1632800779836,9.5
1632800780841,9.7
1632800781832,10.1
1632800782840,10.4
1632800783841,10.7
1632800784843,10.9
1632800785835,11.1
1632800786835,11.3
1632800787839,11.4
1632800788831,11.5
1632800789838,11.6
1632800790830,11.7
1632800791833,11.8
1632800792838,11.9
1632800793828,12.0
1632800794832,12.0
1632800795834,12.1
1632800796835,12.1
1632800797836,12.2
1632800798828,12.2
1632800799829,12.2
1632800800829,12.2
1632800801832,12.3
1632800802834,12.3
1632800803826,12.3
1632800804826,12.3
1632800805827,12.3
1632800806828,12.4
1632800807831,12.4
1632800808822,12.5
1632800809823,12.6
1632800810829,12.9
1632800811820,13.1
1632800812822,13.2
1632800813823,13.4
1632800814825,13.4
1632800815816,13.5
1632800816817,13.6
1632800817823,13.6
1632800818815,13.7
1632800819816,13.7
1632800820822,13.8
1632800821813,13.8
1632800822820,13.8
1632800823812,13.9
1632800824815,13.8
1632800825820,13.9
1632800826811,13.9
1632800827814,13.9
1632800828818,13.7
1632800829809,13.5
1632800830817,13.4
1632800831809,13.3
1632800832812,13.1
1632800833815,13.1
1632800834807,12.8
1632800835814,12.4
1632800836806,12.0
1632800837813,11.6
1632800838805,11.4
1632800839809,11.1
1632800840813,10.9
1632800841804,10.7
1632800842812,10.5
1632800843802,10.3
1632800844810,10.5
1632800845802,11.0
1632800846803,11.3
1632800847808,11.5
1632800848800,11.8
1632800849803,12.0
1632800850807,12.2
1632800851798,12.4
1632800852805,12.5
1632800853798,12.7
1632800854801,12.8
1632800855806,12.9
1632800856798,13.0
1632800857798,13.0
1632800858802,13.1
1632800859793,13.2
1632800860801,13.2
1632800861802,13.3
1632800862794,13.3
1632800863798,13.4
1632800864800,13.4
1632800865792,13.4
1632800866793,13.4
1632800867794,13.4
1632800868796,13.4
1632800869798,13.5
1632800870789,13.5
1632800871790,13.5
1632800872793,13.5
1632800873795,13.5
1632800874786,13.5
1632800875787,13.5
1632800876791,13.6
1632800877783,13.5
1632800878785,13.6
1632800879790,13.6
1632800880782,13.5
1632800881785,13.5
1632800882789,13.6
1632800883780,13.6
1632800884788,13.6
1632800885780,13.6
1632800886782,13.6
1632800887788,13.6
1632800888779,13.5
1632800889786,13.5
1632800890778,13.6
1632800891781,13.6
1632800892772,13.6
1632800893780,13.6
1632800894782,13.6
1632800895784,13.6
1632800896776,13.6
1632800897776,13.6
1632800898781,13.4
1632800899773,12.9
1632800900779,12.4
1632800901771,11.9
1632800902778,11.5
1632800903770,11.2
1632800904777,10.9
1632800905770,10.6
1632800906777,10.3
1632800907768,10.1
1632800908775,10.2
1632800909767,10.8
1632800910769,11.3
1632800911775,11.7
1632800912767,12.1
1632800913768,12.4
1632800914768,12.6
1632800915772,12.9
1632800916763,13.1
1632800917766,13.3
1632800918771,13.4
1632800919762,13.6
1632800920763,13.7
1632800921769,13.8
1632800922760,13.9
1632800923763,13.9
1632800924755,14.0
1632800925762,14.1
1632800926765,14.1
1632800927756,14.2
1632800928763,14.2
1632800929756,14.3
1632800930759,14.4
1632800931764,14.4
1632800932755,14.4
1632800933760,14.5
1632800934762,14.5
1632800935753,14.5
1632800936756,14.5
1632800937759,14.5
1632800938761,14.5
1632800939752,14.5
1632800940756,14.5
1632800941759,14.5
1632800942750,14.5
1632800943751,14.5
1632800944757,14.5
1632800945748,14.5
1632800946752,14.5
1632800947743,14.5
1632800948750,14.5
1632800949752,14.5
1632800950754,14.6
1632800951746,14.6
1632800952749,14.5
1632800953754,14.5
1632800954746,14.6
1632800955747,14.6
1632800956752,14.6
1632800957743,14.5
1632800958746,14.5
1632800959751,14.6
1632800960742,14.6
1632800961745,14.5
1632800962749,14.4
1632800963739,13.8
1632800964747,8.7
1632800965739,8.6
1632800966746,8.6
1632800967738,8.7
1632800968744,8.7
1632800969735,8.7
1632800970739,8.7
1632800971744,8.7
1632800972735,8.9
1632800973735,16.1
1632800974741,16.0
1632800975732,15.9
1632800976734,15.9
1632800977739,15.8
1632800978730,15.8
1632800979734,15.7
1632800980725,15.7
1632800981731,15.7
1632800982738,15.7
1632800983729,15.6
1632800984731,15.6
1632800985732,15.6
1632800986734,15.6
1632800987726,15.6
1632800988727,15.6
1632800989727,15.6
1632800990731,15.5
1632800991722,15.5
1632800992730,15.5
1632800993722,15.5
1632800994723,15.5
1632800995729,15.5
1632800996721,15.6
1632800997723,15.5
1632800998724,15.5
1632800999726,15.6
1632801000718,15.5
1632801001725,15.5
1632801002717,15.6
1632801003720,15.6
1632801004723,15.6
1632801005715,15.6
1632801006718,15.6
1632801007722,15.6
1632801008723,15.7
1632801009714,15.8
1632801010717,15.8
1632801011720,15.7
1632801012721,15.7
1632801013712,15.8
1632801014714,15.7
1632801015719,15.8
1632801016710,15.7
1632801017712,15.7
1632801018718,15.7
1632801019709,15.7
1632801020711,15.6
1632801021716,15.6
1632801022707,15.6
1632801023710,15.6
1632801024714,15.6
1632801025706,15.6
1632801026707,15.5
1632801027712,9.8
1632801028703,9.7
1632801029708,9.7
1632801030711,9.7
1632801031702,9.6
1632801032709,9.6
1632801033701,9.6
1632801034708,9.6
1632801035709,9.5
1632801036701,9.7
1632801037708,16.8
1632801038700,16.7
1632801039702,16.7
1632801040703,16.7
1632801041705,16.7
1632801042697,16.7
1632801043699,16.7
1632801044704,16.7
1632801045695,16.7
1632801046699,16.7
1632801047705,16.6
1632801048696,16.7
1632801049703,16.7
1632801050696,16.6
1632801051699,16.7
1632801052699,16.6
1632801053702,16.6
1632801054692,16.6
1632801055695,16.6
1632801056701,16.6
1632801057692,16.6
1632801058695,16.7
1632801059700,16.6
1632801060692,16.6
1632801061694,16.7
1632801062699,16.6
1632801063691,16.7
1632801064694,16.7
1632801065685,16.6
1632801066692,16.6
1632801067695,16.6
1632801068686,16.6
1632801069689,16.6
1632801070691,16.6
1632801071694,16.6
1632801072695,16.6
1632801073686,16.6
1632801074689,16.7
1632801075692,16.6
1632801076683,16.6
1632801077688,16.7
1632801078690,16.6
1632801079692,16.6
1632801080683,16.6
1632801081684,16.7
1632801082690,16.6
1632801083681,16.6
1632801084683,16.6
1632801085688,16.7
1632801086679,16.7
1632801087682,16.6
1632801088683,16.6
1632801089686,16.7
1632801090677,16.6
1632801091684,9.8
1632801092675,9.7
1632801093683,9.5
1632801094684,9.4
1632801095675,9.3
1632801096681,9.3
1632801097672,9.2
1632801098674,9.2
1632801099676,9.1
1632801100667,9.1
1632801101674,17.2
1632801102677,17.1
1632801103668,17.1
1632801104675,17.0
1632801105667,17.0
1632801106670,17.0
1632801107675,17.0
1632801108667,17.0
1632801109669,16.9
1632801110659,16.9
1632801111667,16.9
1632801112670,16.9
1632801113661,16.9
1632801114663,16.8
1632801115669,16.8
1632801116659,16.8
1632801117667,16.9
1632801118659,16.9
1632801119663,16.9
1632801120654,16.9
1632801121661,16.8
1632801122663,16.9
1632801123654,16.9
1632801124662,16.9
1632801125654,16.9
1632801126657,16.9
1632801127663,16.9
1632801128654,16.9
1632801129656,16.9
1632801130656,16.9
1632801131659,16.9
1632801132651,16.9
1632801133654,16.9
1632801134659,16.9
1632801135649,16.9
1632801136652,16.9
1632801137658,16.9
1632801138649,16.8
1632801139651,16.9
1632801140654,16.9
1632801141656,16.8
1632801142647,16.8
1632801143650,16.8
1632801144652,16.8
1632801145654,16.8
1632801146645,16.8
1632801147648,16.8
1632801148651,16.8
1632801149653,16.9
1632801150645,16.9
1632801151647,16.8
1632801152651,16.9
1632801153643,16.9
1632801154650,16.8
1632801155642,10.2
1632801156649,10.0
1632801157641,9.9
1632801158646,9.7
1632801159650,9.6
1632801160641,9.5
1632801161648,9.4
1632801162650,9.3
1632801163641,9.2
1632801164649,9.2
1632801165641,17.7
1632801166642,17.7
1632801167649,17.8
1632801168640,17.8
1632801169643,17.9
1632801170648,18.0
1632801171640,18.0
1632801172643,18.0
1632801173649,18.1
1632801174640,18.1
1632801175643,18.1
1632801176649,18.1
1632801177640,18.2
1632801178642,18.2
1632801179644,18.1
1632801180646,18.2
1632801181637,18.2
1632801182640,18.3
1632801183642,18.3
1632801184644,18.3
1632801185635,18.3
1632801186638,18.3
1632801187640,18.3
1632801188643,18.3
1632801189634,18.3
1632801190636,18.3
1632801191628,18.3
1632801192635,18.3
1632801193637,18.3
1632801194628,18.3
1632801195631,18.4
1632801196637,18.4
1632801197629,18.4
1632801198633,18.3
1632801199625,18.3
1632801200628,18.3
1632801201629,18.3
1632801202632,18.3
1632801203624,18.3
1632801204626,18.3
1632801205626,18.3
1632801206630,18.3
1632801207621,18.3
1632801208624,18.3
1632801209628,18.3
1632801210619,18.3
1632801211624,18.3
1632801212617,18.3
1632801213624,18.3
1632801214626,18.3
1632801215617,18.3
1632801216620,18.3
1632801217623,18.3
1632801218614,18.3
1632801219621,11.3
1632801220612,11.0
1632801221620,10.7
1632801222611,10.5
1632801223618,10.2
1632801224609,10.1
1632801225616,9.9
1632801226619,9.7
1632801227610,9.6
1632801228616,9.5
1632801229608,17.4
1632801230611,17.6
1632801231611,17.8
1632801232615,18.0
1632801233606,18.2
1632801234609,18.3
1632801235610,18.4
1632801236614,18.5
1632801237605,18.7
1632801238611,18.7
1632801239602,18.8
1632801240606,18.9
1632801241611,18.9
1632801242603,19.0
1632801243606,19.0
1632801244607,19.0
1632801245609,19.1
1632801246600,19.1
1632801247604,19.1
1632801248606,19.2
1632801249598,19.2
1632801250605,19.2
1632801251597,19.2
1632801252600,19.2
1632801253601,19.2
1632801254605,19.3
1632801255596,19.3
1632801256600,19.3
1632801257602,19.3
1632801258593,19.3
1632801259601,19.3
1632801260603,19.3
1632801261594,19.3
1632801262597,19.3
1632801263599,19.3
1632801264590,19.3
1632801265598,19.3
1632801266600,19.3
1632801267591,19.3
1632801268593,19.3
1632801269594,19.3
1632801270597,19.3
1632801271588,19.3
1632801272592,19.3
1632801273593,19.3
1632801274596,19.3
1632801275588,19.3
1632801276590,19.3
1632801277591,19.3
1632801278594,19.4
1632801279585,19.3
1632801280593,19.3
1632801281594,19.4
1632801282585,19.3
1632801283588,12.8
1632801284589,12.3
1632801285589,11.9
1632801286591,11.5
1632801287592,11.1
1632801288594,10.9
1632801289585,10.6
1632801290592,10.4
1632801291583,10.2
1632801292590,10.0
1632801293582,17.0
1632801294586,17.5
1632801295591,17.9
1632801296583,18.3
1632801297586,18.6
1632801298591,18.9
1632801299583,19.2
1632801300586,19.4
1632801301591,19.6
1632801302583,19.7
1632801303587,19.9
1632801304579,20.0
1632801305584,20.1
1632801306589,20.3
1632801307581,20.3
1632801308583,20.5
1632801309589,20.6
1632801310579,20.7
1632801311583,20.7
1632801312583,20.7
1632801313587,20.8
1632801314579,20.8
1632801315582,20.9
1632801316582,20.9
1632801317586,20.9
1632801318577,20.9
1632801319580,20.9
1632801320582,20.9
1632801321573,20.9
1632801322581,20.9
1632801323583,20.9
1632801324575,21.0
1632801325576,21.0
1632801326582,21.0
1632801327573,21.0
1632801328578,20.9
1632801329569,20.9
1632801330577,20.9
1632801331578,20.9
1632801332570,20.9
1632801333573,20.9
1632801334579,20.9
1632801335570,20.9
1632801336573,20.9
1632801337578,20.9
1632801338570,20.9
1632801339573,20.9
1632801340575,20.9
1632801341566,21.0
1632801342573,20.9
1632801343574,21.0
1632801344565,21.0
1632801345572,21.0
1632801346575,21.0
1632801347577,14.4
1632801348567,13.8
1632801349575,13.2
1632801350577,12.6
1632801351567,12.1
1632801352567,11.7
1632801353568,11.4
1632801354569,11.1
1632801355569,10.8
1632801356560,10.5
1632801357568,17.2
1632801358570,24.0
1632801359562,23.9
1632801360565,23.9
1632801361565,23.9
1632801362569,24.0
1632801363561,24.0
1632801364566,24.0
1632801365566,23.9
1632801366557,23.9
1632801367565,23.9
1632801368567,23.9
1632801369559,23.9
1632801370562,23.8
1632801371562,23.8
1632801372567,23.8
1632801373558,23.8
1632801374561,23.8
1632801375561,23.9
1632801376566,23.9
1632801377558,23.9
1632801378563,23.8
1632801379555,23.8
1632801380556,23.8
1632801381564,23.9
1632801382555,23.9
1632801383558,23.9
1632801384550,23.9
1632801385557,23.9
1632801386559,23.9
1632801387551,23.8
1632801388555,23.8
1632801389556,23.8
1632801390559,23.8
1632801391552,23.8
1632801392554,23.9
1632801393546,23.9
1632801394553,23.9
1632801395555,23.9
1632801396548,23.9
1632801397552,23.9
1632801398557,23.9
1632801399549,23.9
1632801400551,23.9
1632801401553,23.9
1632801402545,23.9
1632801403552,23.9
1632801404555,23.9
1632801405545,23.9
1632801406548,23.9
1632801407554,24.0
1632801408545,24.0
1632801409549,24.0
1632801410550,24.0
1632801411553,17.2
1632801412544,10.2
1632801413545,10.0
1632801414545,9.8
1632801415544,9.7
1632801416545,9.6
1632801417547,9.5
1632801418538,9.4
1632801419543,9.3
1632801420543,9.2
1632801421547,15.5
1632801422539,24.5
1632801423545,24.4
1632801424536,24.4
1632801425538,24.4
1632801426546,24.3
1632801427537,24.3
1632801428543,24.3
1632801429534,24.3
1632801430537,24.2
1632801431543,24.2
1632801432534,24.3
1632801433540,24.3
1632801434532,24.3
1632801435535,24.3
1632801436540,24.2
1632801437533,24.3
1632801438537,24.3
1632801439537,24.3
1632801440529,24.3
1632801441534,24.3
1632801442539,24.3
1632801443531,24.3
1632801444534,24.3
1632801445534,24.3
1632801446527,24.3
1632801447534,24.3
1632801448537,24.2
1632801449528,24.2
1632801450532,24.2
1632801451538,24.3
1632801452530,24.3
1632801453533,24.3
1632801454534,24.3
1632801455526,24.4
1632801456534,24.4
1632801457536,24.3
1632801458528,24.3
1632801459530,24.3
1632801460534,24.2
1632801461527,24.2
1632801462530,24.3
1632801463531,24.3
1632801464534,24.2
1632801465525,24.3
1632801466531,24.3
1632801467523,24.3
1632801468528,24.4
1632801469529,24.3
1632801470520,24.3
1632801471528,24.3
1632801472531,24.3
1632801473522,24.4
1632801474526,24.3
1632801475530,18.5
1632801476522,10.2
1632801477530,10.0
1632801478521,9.8
1632801479529,9.7
1632801480530,9.6
1632801481522,9.6
1632801482525,9.5
1632801483525,9.4
1632801484526,9.3
1632801485527,14.6
1632801486529,26.9
1632801487531,26.8
1632801488523,26.8
1632801489530,26.7
1632801490520,26.7
1632801491525,26.7
1632801492531,26.7
1632801493522,26.6
1632801494529,26.6
1632801495531,26.6
1632801496523,26.5
1632801497526,26.5
1632801498533,26.5
1632801499524,26.5
1632801500529,26.4
1632801501521,26.5
1632801502526,26.5
1632801503532,26.5
1632801504523,26.5
1632801505528,26.5
1632801506531,26.5
1632801507522,26.6
1632801508525,26.6
1632801509526,26.6
1632801510530,26.6
1632801511522,26.6
1632801512528,26.6
1632801513520,26.6
1632801514525,26.5
1632801515526,26.5
1632801516518,26.5
1632801517525,26.5
1632801518527,26.5
1632801519519,26.5
1632801520525,26.5
1632801521516,26.5
1632801522520,26.6
1632801523521,26.6
1632801524527,26.5
1632801525517,26.6
1632801526523,26.5
1632801527515,26.5
1632801528519,26.5
1632801529519,26.5
1632801530519,26.6
1632801531523,26.5
1632801532515,26.5
1632801533521,26.5
1632801534512,26.5
1632801535515,26.4
1632801536517,26.5
1632801537518,26.5
1632801538510,26.5
1632801539517,25.9
1632801540508,10.6
1632801541516,10.4
1632801542508,10.2
1632801543516,10.1
1632801544508,9.9
1632801545515,9.8
1632801546518,9.7
1632801547509,9.6
1632801548516,9.4
1632801549507,9.9
1632801550513,27.8
