1628373029386,9.0
1628373030377,9.2
1628373031385,9.2
1628373032389,9.3
1628373033380,9.4
1628373034387,9.5
1628373035389,9.5
1628373036381,9.6
1628373037388,9.7
1628373038379,9.7
1628373039387,9.7
1628373040378,9.8
1628373041382,9.8
1628373042388,9.8
1628373043379,9.8
1628373044386,9.8
1628373045378,9.9
1628373046384,9.9
1628373047387,9.9
1628373048378,9.9
1628373049384,9.5
210634587438.594299
